@relation traffic_analysis
 
@attribute numPackSent numeric
@attribute numPackRec numeric
@attribute totalPackets numeric
@attribute numberAck numeric
@attribute headerBytesSent numeric
@attribute headerBytesRec numeric
@attribute totalHeaderBytes numeric
@attribute caplenSent numeric
@attribute caplenRec numeric
@attribute minPackLength numeric
@attribute maxPackLength numeric
@attribute avPackLength numeric
@attribute avPayload numeric
@attribute payloadSent numeric
@attribute payloadRec numeric
@attribute totalPayload numeric
@attribute totalSize numeric
@attribute class {TOR,SSH,SSLWEB,SSLp2p,SCP,SKYPE}
 
@data
158,161,319,299,3664,3716,7380,55986,15503,334,1814,518.0,165.0,46950,5867,52817,165385,SSLp2p
1053,1029,2082,23,8568,8364,16932,153710,127437,334,896,447.0,92.0,109120,83957,193077,931531,SKYPE
36,36,72,71,1160,1160,2320,3964,6956,346,1794,431.0,85.0,1580,4572,6152,31080,SSH
48,54,102,101,1064,1212,2276,4346,4291,334,895,384.0,27.0,1650,1120,2770,39245,TOR
1079,1075,2154,75,9088,9072,18160,140234,149776,334,1828,446.0,92.0,94460,103998,198458,962090,SKYPE
16,15,31,31,332,300,632,2585,1286,334,818,425.0,69.0,1709,433,2142,13191,TOR
28,32,60,57,756,848,1604,3658,2637,334,820,400.0,43.0,1950,647,2597,24023,TOR
37,37,74,73,1192,1192,2384,3998,8134,346,1794,443.0,97.0,1548,5684,7232,32852,SSH
968,1512,2480,2480,39820,48384,88204,73548,2253520,346,1778,1218.0,868.0,816,2153728,2154544,3021468,SCP
35,35,70,69,1128,1128,2256,3898,5034,346,1042,407.0,61.0,1580,2716,4296,28532,SSH
785,1156,1941,1941,25120,49792,74912,2542058,90008,346,7506,1636.0,1283.0,2490248,912,2491160,3175546,SCP
29,34,63,62,700,784,1484,3505,2546,334,820,391.0,37.0,1819,518,2337,24683,TOR
1035,1033,2068,21,8412,8384,16796,131663,139536,334,622,444.0,88.0,88041,95974,184015,918239,SKYPE
754,1122,1876,1876,24128,47312,71440,2552900,86420,346,7506,1686.0,1334.0,2503136,960,2504096,3164600,SCP
751,538,1289,1271,15440,11900,27340,530664,37792,334,1814,740.0,384.0,489690,5707,495397,954944,SSLp2p
34,34,68,67,1096,1096,2192,3768,4992,346,1042,408.0,62.0,1516,2740,4256,27800,SSH
16,16,32,32,332,320,652,1792,1537,334,839,403.0,48.0,916,629,1545,12897,TOR
711,1097,1808,1808,22752,45064,67816,2542902,83274,346,7506,1732.0,1381.0,2495976,912,2496888,3132416,SCP
1053,1046,2099,25,8592,8500,17092,139975,129787,334,1647,441.0,86.0,95581,85665,181246,926378,SKYPE
37,37,74,73,1192,1192,2384,4014,7302,346,1794,432.0,86.0,1564,4852,6416,32036,SSH
36,36,72,71,1160,1160,2320,3932,6820,346,1418,429.0,83.0,1548,4436,5984,30912,SSH
1044,766,1810,1784,21540,18480,40020,725414,57455,334,1814,730.0,375.0,668378,10434,678812,1322725,SSLp2p
1055,1053,2108,15,8548,8496,17044,160147,127870,334,915,449.0,94.0,115729,83530,199259,947025,SKYPE
1029,1028,2057,21,8364,8344,16708,143767,138073,334,622,450.0,94.0,100417,94721,195138,925672,SKYPE
48,47,95,93,1552,1520,3072,5576,7374,346,1042,416.0,69.0,2392,4256,6648,39550,SSH
32,32,64,63,1032,1032,2064,3540,4796,346,1042,410.0,64.0,1420,2676,4096,26256,SSH
1050,1044,2094,12,8484,8412,16896,140570,141200,334,527,447.0,92.0,96386,97250,193636,936186,SKYPE
965,1510,2475,2475,39820,48320,88140,73398,2253388,346,1778,1220.0,870.0,768,2153728,2154496,3019786,SCP
1057,745,1802,1778,21740,17560,39300,772237,63898,334,1814,762.0,406.0,714559,18290,732849,1374551,SSLp2p
287,252,539,520,6300,5748,12048,141308,28035,334,1814,610.0,256.0,125250,12919,138169,329127,SSLp2p
16,13,29,29,392,296,688,1368,1011,334,739,376.0,23.0,432,246,678,10915,TOR
42,42,84,83,1352,1352,2704,4328,14848,346,1794,508.0,162.0,1548,12068,13616,42696,SSH
26,26,52,52,832,832,1664,2468,8868,346,1794,498.0,152.0,752,7152,7904,25896,SSH
1029,1027,2056,5,8256,8252,16508,155801,131493,334,530,452.0,97.0,112539,88284,200823,930878,SKYPE
12,12,24,24,240,240,480,1661,2075,334,952,453.0,100.0,1013,1388,2401,10872,TOR
41,42,83,81,1328,1360,2688,4954,6708,346,1042,420.0,74.0,2232,3920,6152,34902,SSH
1066,1061,2127,27,8708,8632,17340,127926,160982,334,915,448.0,93.0,82974,116129,199103,954516,SKYPE
24,24,48,48,768,768,1536,2336,4736,346,1794,427.0,81.0,752,3152,3904,20512,SSH
1083,1079,2162,30,8844,8812,17656,149890,139092,334,788,446.0,91.0,104224,93520,197744,965894,SKYPE
951,1505,2456,2456,38940,48160,87100,72042,2253058,346,1778,1226.0,877.0,768,2153728,2154496,3012780,SCP
35,35,70,69,1128,1128,2256,3898,6490,346,1418,428.0,82.0,1580,4172,5752,29988,SSH
1056,1044,2100,23,8616,8472,17088,134588,143626,334,1648,445.0,90.0,90028,99601,189629,934854,SKYPE
21,21,42,42,672,672,1344,1962,5226,346,1794,451.0,105.0,576,3840,4416,18948,SSH
47,48,95,93,1520,1552,3072,5478,11952,346,1794,463.0,117.0,2360,8768,11128,44030,SSH
57,59,116,113,1848,1912,3760,6958,9666,346,1042,423.0,76.0,3172,5748,8920,49104,SSH
503,462,965,938,10712,10864,21576,245448,39237,334,1766,591.0,237.0,217634,11610,229244,570501,SSLp2p
33,33,66,65,1064,1064,2128,3702,4950,346,1042,411.0,64.0,1516,2764,4280,27132,SSH
33,34,67,66,1064,1096,2160,3734,4976,346,1042,410.0,63.0,1548,2724,4272,27470,SSH
44,44,88,85,924,880,1804,3433,3126,334,739,373.0,18.0,1013,623,1636,32895,TOR
1054,1047,2101,18,8552,8472,17024,149260,140569,334,626,450.0,95.0,104872,96464,201336,945853,SKYPE
728,1100,1828,1828,23296,45872,69168,2589848,84184,346,7506,1742.0,1390.0,2541800,912,2542712,3185872,SCP
448,318,766,750,9852,7476,17328,308646,25087,334,1814,733.0,377.0,283562,5600,289162,562133,SSLp2p
203,423,626,623,4096,8496,12592,14828,602933,334,1782,1266.0,932.0,3830,580031,583861,793041,SSLWEB
26,27,53,52,556,552,1108,5080,8560,334,1814,557.0,201.0,3640,7036,10676,29536,TOR
77,85,162,162,1756,2000,3756,5444,6642,334,952,372.0,16.0,1070,1603,2673,60422,TOR
23,23,46,42,608,600,1208,2345,2010,334,739,389.0,33.0,955,589,1544,17939,TOR
15,14,29,29,300,280,580,2577,1419,334,818,437.0,82.0,1767,627,2394,12692,TOR
954,1482,2436,2436,38828,47424,86252,72032,2211444,346,1778,1217.0,867.0,768,2113632,2114400,2965556,SCP
572,469,1041,1022,15904,14324,30228,393541,39165,334,1814,713.0,352.0,358189,8430,366619,742458,SSLp2p
1906,2759,4665,4551,49224,66452,115676,359708,2742758,334,1814,963.0,605.0,245680,2580688,2826368,4493370,SSLp2p
50,61,111,108,1200,1448,2648,5294,34706,334,1846,656.0,301.0,2394,31116,33510,72904,TOR
805,680,1485,1454,17148,16208,33356,534518,56273,334,1814,697.0,340.0,490000,15200,505200,1035295,SSLp2p
655,1041,1696,1696,20960,40584,61544,2557822,76938,346,7506,1833.0,1483.0,2514592,960,2515552,3109640,SCP
35,39,74,74,724,792,1516,2854,2804,334,739,377.0,20.0,940,582,1522,27946,TOR
14,14,28,28,280,280,560,2136,1382,334,818,426.0,70.0,1380,591,1971,11934,TOR
1089,1081,2170,28,8892,8804,17696,133811,158306,334,622,447.0,92.0,87813,112592,200405,970629,SKYPE
51,51,102,100,1648,1648,3296,5710,16806,346,1794,500.0,154.0,2328,13424,15752,51076,SSH
1480,999,2479,2459,32100,27572,59672,1224179,73492,334,1814,822.0,464.0,1141759,9210,1150969,2039247,SSLp2p
695,1078,1773,1773,22240,43836,66076,2540414,81352,346,7506,1758.0,1407.0,2494544,864,2495408,3118206,SCP
35,36,71,70,1128,1160,2288,3898,6580,346,1418,427.0,81.0,1580,4196,5776,30358,SSH
33,33,66,65,1064,1064,2128,3638,6726,346,1794,437.0,90.0,1452,4540,5992,28844,SSH
703,1086,1789,1789,22496,44332,66828,2528054,82168,346,7506,1739.0,1387.0,2481656,912,2482568,3111142,SCP
28,32,60,59,608,676,1284,3734,2925,334,952,405.0,53.0,2174,1063,3237,24355,TOR
956,1507,2463,2463,39500,48224,87724,72820,2254622,346,1778,1224.0,875.0,816,2155160,2155976,3017082,SCP
1076,1070,2146,58,8992,8948,17940,124026,142757,334,1828,436.0,81.0,78450,97333,175783,936879,SKYPE
495,430,925,907,10452,9824,20276,331673,30515,334,1814,690.0,334.0,304391,4814,309205,638980,SSLp2p
24,23,47,47,768,736,1504,2320,3022,346,650,393.0,47.0,736,1504,2240,18502,SSH
978,758,1736,1702,20444,17248,37692,684838,57033,334,1814,726.0,370.0,631142,11345,642487,1260815,SSLp2p
1098,1090,2188,64,9276,9132,18408,159150,153095,334,1858,455.0,100.0,112542,106809,219351,995605,SKYPE
506,454,960,936,10928,10696,21624,302733,42644,334,1814,658.0,302.0,274601,15376,289977,631873,SSLp2p
15,13,28,28,312,260,572,2115,1333,334,819,423.0,67.0,1293,596,1889,11864,TOR
446,413,859,827,9376,10048,19424,251653,35797,334,1814,630.0,276.0,227113,10819,237932,541314,SSLp2p
1037,1033,2070,21,8440,8372,16812,122312,121838,334,1648,430.0,75.0,78614,78292,156906,891494,SKYPE
12,14,26,26,240,280,520,1902,1230,334,818,422.0,65.0,1254,436,1690,10988,TOR
38,38,76,75,1224,1224,2448,3936,14560,346,1794,523.0,177.0,1420,12044,13464,39776,SSH
416,376,792,769,8836,9508,18344,233931,29273,334,1766,628.0,274.0,210951,6310,217261,497636,SSLp2p
267,269,536,503,6220,6536,12756,115007,25148,334,1814,555.0,202.0,99709,8721,108430,297787,SSLp2p
41,47,88,86,948,1096,2044,4491,6785,334,1671,423.0,69.0,2149,4000,6149,37260,TOR
12,12,24,24,252,240,492,1890,1084,334,817,423.0,67.0,1230,394,1624,10174,TOR
833,1441,2274,2274,31212,46112,77324,60254,2147162,346,1778,1250.0,902.0,720,2052056,2052776,2844136,SCP
381,353,734,711,8120,8104,16224,230058,29398,334,1814,650.0,296.0,208984,8367,217351,477808,SSLp2p
710,1097,1807,1807,22720,45188,67908,2562884,83350,346,7506,1744.0,1392.0,2516024,864,2516888,3152194,SCP
36,37,73,72,1160,1192,2352,3980,6510,346,1626,423.0,77.0,1596,4060,5656,30930,SSH
1074,1063,2137,23,8748,8624,17372,152771,137901,334,622,448.0,93.0,107507,92998,200505,958184,SKYPE
26,28,54,52,536,576,1112,2409,2324,334,739,384.0,31.0,989,730,1719,20749,TOR
31,31,62,61,1000,1000,2000,3570,4466,346,1042,409.0,63.0,1516,2412,3928,25396,SSH
1034,1033,2067,8,8320,8312,16632,143645,132007,334,915,446.0,91.0,100169,88534,188703,922668,SKYPE
46,45,91,91,920,912,1832,4047,3095,334,838,377.0,23.0,1563,531,2094,34350,TOR
1045,1045,2090,21,8492,8480,16972,120900,160537,334,622,447.0,92.0,76878,116471,193349,935597,SKYPE
41,42,83,81,1328,1360,2688,4922,6724,346,1042,420.0,73.0,2200,3936,6136,34886,SSH
23,23,46,46,736,736,1472,2270,2974,346,650,394.0,48.0,752,1456,2208,18124,SSH
35,35,70,69,1128,1128,2256,3898,6226,346,1626,424.0,78.0,1580,3908,5488,29724,SSH
33,33,66,65,1064,1064,2128,3686,4830,346,1042,409.0,62.0,1500,2644,4144,26996,SSH
37,32,69,69,1100,916,2016,3357,2630,334,739,384.0,23.0,999,599,1598,26555,TOR
21,21,42,42,672,672,1344,1994,4314,346,1794,430.0,84.0,608,2928,3536,18068,SSH
337,454,791,763,7224,9500,16724,41799,277775,334,1814,700.0,348.0,23117,252262,275379,553886,SSLp2p
495,405,900,872,10648,9476,20124,258839,37101,334,1766,625.0,271.0,231361,12870,244231,563172,SSLp2p
46,46,92,90,1488,1488,2976,5396,9084,346,1794,437.0,91.0,2344,6032,8376,40240,SSH
23,23,46,46,736,736,1472,2270,2638,346,474,386.0,40.0,752,1120,1872,17788,SSH
23,23,46,46,736,736,1472,2270,2574,346,474,385.0,39.0,752,1056,1808,17724,SSH
778,1151,1929,1929,24896,49856,74752,2535868,89902,346,7506,1641.0,1288.0,2484520,912,2485432,3165890,SCP
22,22,44,44,704,704,1408,2204,4012,346,1418,421.0,75.0,752,2560,3312,18536,SSH
491,468,959,927,10644,11692,22336,264133,38951,334,1766,611.0,257.0,236795,10451,247246,586836,SSLp2p
49,43,92,91,1208,1004,2212,4426,3486,334,819,382.0,26.0,1552,915,2467,35208,TOR
631,1023,1654,1654,20192,39604,59796,2566262,75298,346,7506,1877.0,1526.0,2524616,912,2525528,3104680,SCP
221,692,913,912,4432,13840,18272,13508,1020767,334,1782,1412.0,1078.0,1562,983387,984949,1289915,SSLWEB
955,1511,2466,2466,39112,48352,87464,72398,2254886,346,1778,1223.0,874.0,816,2155160,2155976,3017764,SCP
45,45,90,88,1456,1456,2912,5330,7242,346,1042,419.0,73.0,2344,4256,6600,37772,SSH
210,223,433,401,5588,5480,11068,64260,23100,334,1814,494.0,141.0,51532,9606,61138,214264,SSLp2p
211,689,900,900,4220,13780,18000,13564,1021105,334,1782,1429.0,1095.0,2170,983899,986069,1286669,SSLWEB
509,490,999,971,10964,11916,22880,314422,41698,334,1814,654.0,298.0,286152,12043,298195,654016,SSLp2p
653,506,1159,1141,13568,11820,25388,472407,36022,334,1814,737.0,381.0,436637,5498,442135,855253,SSLp2p
1058,1059,2117,21,8596,8592,17188,151244,142427,334,630,451.0,96.0,106676,97773,204449,956319,SKYPE
38,38,76,75,1224,1224,2448,4096,9224,346,1794,455.0,109.0,1580,6708,8288,34600,SSH
21,24,45,45,480,552,1032,2457,3638,334,1231,431.0,77.0,1263,2223,3486,19399,TOR
397,366,763,739,8652,9088,17740,204493,37006,334,1814,612.0,258.0,182343,14786,197129,467139,SSLp2p
189,341,530,526,4052,7164,11216,28575,403893,334,1782,1099.0,760.0,18097,384992,403089,582980,TOR
1070,1069,2139,36,8788,8768,17556,132604,168366,334,1646,453.0,98.0,87436,123177,210613,969586,SKYPE
35,35,70,69,1128,1128,2256,3914,5098,346,1042,408.0,62.0,1596,2780,4376,28612,SSH
18,18,36,36,576,576,1152,1732,2180,346,538,388.0,42.0,544,992,1536,13992,SSH
32,32,64,63,1032,1032,2064,3572,4684,346,1042,409.0,62.0,1452,2564,4016,26176,SSH
21,21,42,42,672,672,1344,1994,3722,346,1626,416.0,70.0,608,2336,2944,17476,SSH
428,339,767,746,12296,10224,22520,297425,28591,334,1814,722.0,361.0,270577,6377,276954,554056,SSLp2p
20,19,39,36,444,380,824,2965,2115,334,952,428.0,73.0,1841,1030,2871,16704,TOR
36,36,72,71,1160,1160,2320,3980,7004,346,1794,432.0,86.0,1596,4620,6216,31144,SSH
915,1497,2412,2412,35104,47904,83008,66982,2229618,346,1778,1232.0,883.0,768,2130816,2131584,2971960,SCP
1043,1035,2078,19,8476,8376,16852,130278,153060,334,630,448.0,94.0,86340,109388,195728,932250,SKYPE
732,1108,1840,1840,23424,46176,69600,2560040,84760,346,7506,1717.0,1365.0,2511728,912,2512640,3160000,SCP
37,37,74,73,1192,1192,2384,4030,7134,346,1794,430.0,84.0,1580,4684,6264,31884,SSH
36,36,72,71,1160,1160,2320,3964,5284,346,1042,408.0,62.0,1580,2900,4480,29408,SSH
1100,1142,2242,171,9592,10504,20096,139228,283828,334,1858,500.0,145.0,92236,234398,326634,1122656,SKYPE
144,305,449,445,2924,6112,9036,22601,386675,334,1814,1214.0,857.0,14781,370151,384932,545460,TOR
34,34,68,67,1096,1096,2192,3688,7608,346,1794,446.0,99.0,1436,5356,6792,30336,SSH
11,14,25,25,232,280,512,1386,1212,334,739,404.0,47.0,780,411,1191,10110,TOR
429,498,927,896,9128,10632,19760,128128,244585,334,1814,698.0,345.0,104414,216097,320511,647921,SSLp2p
401,360,761,730,8756,8472,17228,189476,33571,334,1814,589.0,235.0,167086,12050,179136,448415,SSLp2p
36,35,71,70,1160,1128,2288,3964,5258,346,1042,409.0,63.0,1580,2940,4520,29102,SSH
225,402,627,623,4584,8112,12696,31942,442674,334,1782,1038.0,702.0,19708,420552,440260,650880,TOR
1078,1062,2140,134,9488,9312,18800,124125,137751,334,1551,434.0,79.0,77985,92159,170144,930132,SKYPE
317,275,592,578,6692,6136,12828,167409,24007,334,1814,621.0,266.0,149939,7847,157786,367672,SSLp2p
714,1152,1866,1866,28804,36864,65668,53656,1721400,346,1778,1231.0,882.0,576,1645368,1645944,2297536,SCP
37,39,76,75,1192,1256,2448,3982,8178,346,1794,440.0,93.0,1532,5596,7128,33440,SSH
65,73,138,136,1324,1484,2808,7907,6522,334,1374,402.0,48.0,4373,2350,6723,55501,TOR
17,16,33,33,352,320,672,2725,1420,334,818,426.0,69.0,1795,513,2308,14089,TOR
21,20,41,40,432,412,844,2512,1655,334,819,396.0,45.0,1366,505,1871,16255,TOR
164,145,309,293,3456,2944,6400,15382,17617,334,1469,406.0,51.0,6350,9493,15843,125727,TOR
570,482,1052,1021,13516,12280,25796,358325,42500,334,1814,678.0,321.0,325429,12840,338269,713945,SSLp2p
419,333,752,742,8592,8528,17120,280594,25845,334,1814,705.0,349.0,257756,5127,262883,530567,SSLp2p
1068,1065,2133,23,8712,8640,17352,131520,166478,334,1648,452.0,97.0,86496,121571,208067,965958,SKYPE
145,127,272,259,3972,3340,7312,55166,11564,334,1814,539.0,183.0,46264,3679,49943,146762,SSLp2p
19,19,38,38,608,608,1216,1862,2278,346,554,388.0,42.0,608,1024,1632,14780,SSH
889,613,1502,1492,18180,14652,32832,647050,46178,334,1814,760.0,404.0,598644,8514,607158,1141788,SSLp2p
1019,1012,2031,8,8200,8144,16344,115899,126845,334,1713,432.0,77.0,72953,84253,157206,877728,SKYPE
826,568,1394,1381,22008,15944,37952,624548,42623,334,1814,778.0,416.0,574456,6597,581053,1084787,SSLp2p
33,33,66,65,1064,1064,2128,3606,4798,346,1042,407.0,61.0,1420,2612,4032,26884,SSH
621,1016,1637,1637,19872,39316,59188,2562738,74724,346,7506,1891.0,1540.0,2521752,864,2522616,3095822,SCP
21,21,42,42,672,672,1344,1978,4170,346,1418,426.0,80.0,592,2784,3376,17908,SSH
20,23,43,42,480,580,1060,1701,1862,334,739,377.0,23.0,541,465,1006,16211,TOR
44,44,88,86,1424,1424,2848,5280,6864,346,1042,418.0,71.0,2360,3944,6304,36784,SSH
18,22,40,39,452,560,1012,2439,1894,334,819,407.0,48.0,1375,546,1921,16301,TOR
1101,733,1834,1814,23672,18848,42520,862370,54270,334,1814,798.0,441.0,801264,8056,809320,1464816,SSLp2p
40,39,79,78,836,792,1628,4585,3602,334,820,402.0,47.0,2389,1380,3769,31779,TOR
1217,1369,2586,482,11800,14960,26760,139857,578458,334,1858,588.0,233.0,86679,516800,603479,1521787,SKYPE
1202,996,2198,2165,24696,21036,45732,831473,319555,334,1814,823.0,467.0,765909,261376,1027285,1810852,SSLp2p
25,25,50,50,800,800,1600,2354,5810,346,1794,443.0,97.0,704,4160,4864,22164,SSH
34,35,69,68,1096,1128,2224,3688,7042,346,1794,435.0,89.0,1436,4724,6160,30050,SSH
33,33,66,65,1064,1064,2128,3718,6614,346,1794,436.0,90.0,1532,4428,5960,28812,SSH
1057,1053,2110,24,8612,8556,17168,119864,160243,334,1648,445.0,90.0,75314,115821,191135,940027,SKYPE
33,34,67,66,1064,1096,2160,3718,4760,346,1042,406.0,60.0,1532,2508,4040,27238,SSH
1044,1043,2087,24,8508,8476,16984,119768,129246,334,915,432.0,77.0,75764,85252,161016,902206,SKYPE
1070,1042,2112,39,8824,8576,17400,124527,138023,334,1647,436.0,82.0,79283,93937,173220,922358,SKYPE
43,43,86,85,1384,1384,2768,4410,16938,346,1794,528.0,182.0,1564,14092,15656,45428,SSH
945,1508,2453,2453,38228,48256,86484,71174,2253256,346,1778,1227.0,878.0,816,2153728,2154544,3011270,SCP
46,52,98,90,1256,1372,2628,5681,4829,334,1077,401.0,45.0,2861,1594,4455,39326,TOR
1057,1050,2107,21,8588,8520,17108,153970,133740,334,622,449.0,94.0,109444,89464,198908,946918,SKYPE
1061,1055,2116,24,8656,8572,17228,149492,141757,334,1646,450.0,95.0,104762,97252,202014,953457,SKYPE
1032,1029,2061,26,8412,8388,16800,148621,135633,334,630,450.0,95.0,105101,92194,197295,929142,SKYPE
712,1089,1801,1801,22784,44912,67696,2552992,82850,346,7506,1743.0,1391.0,2506000,912,2506912,3140122,SCP
32,33,65,64,1032,1064,2096,3652,4590,346,1042,406.0,60.0,1532,2404,3936,26442,SSH
30,32,62,61,968,1032,2000,3376,4724,346,1042,410.0,64.0,1388,2604,3992,25460,SSH
954,1508,2462,2462,39644,48256,87900,72896,2254688,346,1778,1225.0,875.0,816,2155160,2155976,3016944,SCP
497,338,835,824,10872,7888,18760,345622,26712,334,1814,744.0,387.0,317852,6089,323941,622070,SSLp2p
238,330,568,568,10884,10560,21444,19120,494340,346,1778,1183.0,832.0,144,472560,472704,672500,SCP
1050,1047,2097,24,8556,8508,17064,147201,138231,334,1647,448.0,93.0,102945,94061,197006,941200,SKYPE
64,57,121,121,1916,1680,3596,5329,4804,334,739,383.0,19.0,1237,1158,2395,46349,TOR
1119,1095,2214,39,9216,9000,18216,151468,160570,334,1505,453.0,98.0,104066,114252,218318,1003414,SKYPE
1061,1050,2111,12,8572,8460,17032,149161,139830,334,527,449.0,94.0,104515,95628,200143,948551,SKYPE
128,151,279,270,3744,4460,8204,16422,17192,334,1115,416.0,56.0,8326,7512,15838,116310,TOR
24,24,48,48,768,768,1536,2320,2944,346,538,389.0,43.0,736,1360,2096,18704,SSH
29,21,50,50,688,468,1156,3073,1686,334,817,396.0,37.0,1399,456,1855,19815,TOR
335,289,624,604,7216,6316,13532,147726,25835,334,1814,574.0,221.0,129120,8845,137965,358553,SSLp2p
170,324,494,492,3520,6576,10096,26323,395313,334,1782,1136.0,798.0,17023,377582,394605,561620,TOR
13,14,27,27,272,280,552,2045,1053,334,818,412.0,58.0,1331,249,1580,11138,TOR
23,23,46,46,736,736,1472,2270,2734,346,538,388.0,42.0,752,1216,1968,17884,SSH
534,463,997,976,11708,11096,22804,343817,43029,334,1814,686.0,329.0,313953,15055,329008,684822,SSLp2p
58,52,110,110,1616,1460,3076,5195,4127,334,819,381.0,22.0,1607,858,2465,42010,TOR
21,21,42,42,672,672,1344,1978,2490,346,554,386.0,40.0,592,1104,1696,16228,SSH
14,14,28,28,280,280,560,2017,1586,334,817,430.0,73.0,1261,796,2057,12051,TOR
36,37,73,72,1160,1192,2352,3964,5454,346,1042,409.0,62.0,1580,3004,4584,29858,SSH
36,36,72,71,1160,1160,2320,3948,5060,346,1042,405.0,58.0,1564,2676,4240,29168,SSH
23,23,46,46,736,736,1472,2254,2878,346,538,391.0,45.0,736,1360,2096,18012,SSH
33,33,66,65,1064,1064,2128,3734,4902,346,1042,410.0,64.0,1548,2716,4264,27116,SSH
72,70,142,136,1632,1576,3208,6236,7937,334,1581,396.0,42.0,2156,3835,5991,56333,TOR
35,35,70,69,1128,1128,2256,3882,5250,346,1042,410.0,64.0,1564,2932,4496,28732,SSH
1101,1098,2199,30,8988,8964,17952,138407,167452,334,788,451.0,96.0,91985,121082,213067,993771,SKYPE
1099,1068,2167,48,9104,8872,17976,147502,175113,334,1828,461.0,106.0,100772,129853,230625,1000031,SKYPE
33,33,66,65,1064,1064,2128,3622,6038,346,1626,426.0,80.0,1436,3852,5288,28140,SSH
1305,853,2158,2143,28436,21708,50144,1031321,67201,334,1814,808.0,450.0,958515,13503,972018,1745162,SSLp2p
36,36,72,71,1160,1160,2320,3948,8596,346,1794,454.0,108.0,1564,6212,7776,32704,SSH
837,634,1471,1447,17168,14804,31972,540761,50563,334,1814,699.0,344.0,495135,12069,507204,1029636,SSLp2p
35,35,70,70,760,748,1508,3337,2569,334,821,382.0,27.0,1387,543,1930,26786,TOR
30,30,60,60,960,960,1920,2716,14524,346,1794,567.0,221.0,736,12544,13280,34040,SSH
142,290,432,431,2852,5812,8664,23708,394218,334,1814,1269.0,913.0,16028,378444,394472,548550,TOR
24,24,48,48,768,768,1536,2352,3024,346,554,392.0,46.0,768,1440,2208,18816,SSH
24,24,48,48,768,768,1536,2320,5584,346,1794,444.0,98.0,736,4000,4736,21344,SSH
18,18,36,36,372,360,732,2276,1628,334,819,408.0,52.0,1292,604,1896,14688,TOR
49,59,108,105,1448,1748,3196,4613,4924,334,739,386.0,24.0,1499,1129,2628,41729,TOR
263,227,490,470,5704,5508,11212,122494,19497,334,1814,584.0,231.0,107848,5781,113629,286391,SSLp2p
36,35,71,70,1160,1128,2288,3932,5258,346,1042,409.0,63.0,1548,2940,4488,29070,SSH
17,20,37,36,420,532,952,2040,1701,334,820,398.0,40.0,1042,466,1508,14741,TOR
949,1508,2457,2457,38656,48256,86912,71738,2253256,346,1778,1226.0,876.0,816,2153728,2154544,3012954,SCP
25,25,50,48,524,524,1048,2371,2112,334,739,385.0,33.0,997,666,1663,19283,TOR
25,25,50,50,800,800,1600,2386,5138,346,1794,430.0,84.0,736,3488,4224,21524,SSH
708,557,1265,1236,15000,13320,28320,448012,43457,334,1814,685.0,330.0,408940,9454,418394,866981,SSLp2p
1495,939,2434,2415,31216,22228,53444,1172181,63151,334,1814,807.0,450.0,1090135,5306,1095441,1965236,SSLp2p
32,32,64,63,1032,1032,2064,3556,4828,346,1042,411.0,64.0,1436,2708,4144,26304,SSH
31,31,62,62,992,992,1984,2766,15470,346,1794,574.0,228.0,720,13424,14144,35596,SSH
